ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:1902750	GO:1902750	negative regulation of cell cycle G2/M phase transition	4/916	67/18614	0.420753454522712	0.80590863307741	0.725933095712347	AURKB/TICRR/BRCA1/HUS1B	4
GO:0009264	GO:0009264	deoxyribonucleotide catabolic process	2/916	29/18614	0.421266226946111	0.80590863307741	0.725933095712347	NUDT18/NT5M	2
GO:0015868	GO:0015868	purine ribonucleotide transport	2/916	29/18614	0.421266226946111	0.80590863307741	0.725933095712347	LRRC8C/SLC19A1	2
GO:0030431	GO:0030431	sleep	2/916	29/18614	0.421266226946111	0.80590863307741	0.725933095712347	PER3/KCNA2	2
GO:0030878	GO:0030878	thyroid gland development	2/916	29/18614	0.421266226946111	0.80590863307741	0.725933095712347	RAP1GAP/HESX1	2
GO:0031342	GO:0031342	negative regulation of cell killing	2/916	29/18614	0.421266226946111	0.80590863307741	0.725933095712347	CEACAM1/FCGR2B	2
GO:0031571	GO:0031571	mitotic G1 DNA damage checkpoint signaling	2/916	29/18614	0.421266226946111	0.80590863307741	0.725933095712347	CCND1/CDK2	2
GO:0032607	GO:0032607	interferon-alpha production	2/916	29/18614	0.421266226946111	0.80590863307741	0.725933095712347	TLR4/IRF7	2
GO:0032647	GO:0032647	regulation of interferon-alpha production	2/916	29/18614	0.421266226946111	0.80590863307741	0.725933095712347	TLR4/IRF7	2
GO:0035640	GO:0035640	exploration behavior	2/916	29/18614	0.421266226946111	0.80590863307741	0.725933095712347	JPH3/DPP4	2
GO:0044819	GO:0044819	mitotic G1/S transition checkpoint signaling	2/916	29/18614	0.421266226946111	0.80590863307741	0.725933095712347	CCND1/CDK2	2
GO:0046386	GO:0046386	deoxyribose phosphate catabolic process	2/916	29/18614	0.421266226946111	0.80590863307741	0.725933095712347	NUDT18/NT5M	2
GO:0061436	GO:0061436	establishment of skin barrier	2/916	29/18614	0.421266226946111	0.80590863307741	0.725933095712347	UGCG/CYP26B1	2
GO:0061647	GO:0061647	histone H3-K9 modification	2/916	29/18614	0.421266226946111	0.80590863307741	0.725933095712347	H1-5/BRCA1	2
GO:0065005	GO:0065005	protein-lipid complex assembly	2/916	29/18614	0.421266226946111	0.80590863307741	0.725933095712347	ACSL3/APOC1	2
GO:0099623	GO:0099623	regulation of cardiac muscle cell membrane repolarization	2/916	29/18614	0.421266226946111	0.80590863307741	0.725933095712347	KCNE4/SNTA1	2
GO:1901018	GO:1901018	positive regulation of potassium ion transmembrane transporter activity	2/916	29/18614	0.421266226946111	0.80590863307741	0.725933095712347	ATP1B1/ACTN2	2
GO:1903649	GO:1903649	regulation of cytoplasmic transport	2/916	29/18614	0.421266226946111	0.80590863307741	0.725933095712347	DAB2/SORL1	2
GO:0043281	GO:0043281	regulation of cysteine-type endopeptidase activity involved in apoptotic process	11/916	204/18614	0.421915748709118	0.80590863307741	0.725933095712347	MICAL1/SYK/BBC3/NR4A1/EPHA7/CTSH/TNFAIP8/ACER2/EGLN3/SLC1A1/BIRC7	11
GO:0006302	GO:0006302	double-strand break repair	16/916	303/18614	0.422387498266859	0.80590863307741	0.725933095712347	TRIP13/TENT4A/BRIP1/FANCD2/HMGB2/RAD54L/ARID1B/XRCC2/EME1/BRCA1/MMS22L/TEX15/KDM4D/BRME1/REC8/HUS1B	16
GO:0002673	GO:0002673	regulation of acute inflammatory response	3/916	48/18614	0.422847671247693	0.80590863307741	0.725933095712347	EDNRB/FCGR2B/TNFRSF11A	3
GO:0003044	GO:0003044	regulation of systemic arterial blood pressure mediated by a chemical signal	3/916	48/18614	0.422847671247693	0.80590863307741	0.725933095712347	RASL10B/RPS6KA2/EDNRB	3
GO:0031641	GO:0031641	regulation of myelination	3/916	48/18614	0.422847671247693	0.80590863307741	0.725933095712347	RXRG/EGR2/TNFRSF21	3
GO:0043268	GO:0043268	positive regulation of potassium ion transport	3/916	48/18614	0.422847671247693	0.80590863307741	0.725933095712347	RGS7/ATP1B1/ACTN2	3
GO:0043300	GO:0043300	regulation of leukocyte degranulation	3/916	48/18614	0.422847671247693	0.80590863307741	0.725933095712347	SYK/CEACAM1/FCGR2B	3
GO:0070509	GO:0070509	calcium ion import	3/916	48/18614	0.422847671247693	0.80590863307741	0.725933095712347	SLC8A1/HES1/CACNA1H	3
GO:1902003	GO:1902003	regulation of amyloid-beta formation	3/916	48/18614	0.422847671247693	0.80590863307741	0.725933095712347	CHRNA7/SORL1/IGF1	3
GO:0009416	GO:0009416	response to light stimulus	17/916	323/18614	0.423184981240977	0.80590863307741	0.725933095712347	SLC24A4/PTPRK/PER3/CCND1/AURKB/BHLHE40/TRIM32/PER2/OPN5/TRPM1/USP2/CERS1/SCARA3/RGS9/PDE6B/RGS9BP/CACNB4	17
GO:0050953	GO:0050953	sensory perception of light stimulus	12/916	224/18614	0.423515385561135	0.80590863307741	0.725933095712347	RORB/PRCD/LAMC3/SPATA7/KCNJ10/OPN5/TRPM1/RGS9/PDE6B/RGS9BP/RLBP1/CACNB4	12
GO:0071216	GO:0071216	cellular response to biotic stimulus	14/916	264/18614	0.42592669638228	0.80590863307741	0.725933095712347	FZD5/SYK/TLR4/SLC7A5/HMGB2/SCARB1/EME1/EDNRB/PRKCA/BMP6/NOTCH1/DAB2IP/FCGR2B/WNT5A	14
GO:0002604	GO:0002604	regulation of dendritic cell antigen processing and presentation	1/916	11/18614	0.426064814153249	0.80590863307741	0.725933095712347	FCGR2B	1
GO:0002924	GO:0002924	negative regulation of humoral immune response mediated by circulating immunoglobulin	1/916	11/18614	0.426064814153249	0.80590863307741	0.725933095712347	FCGR2B	1
GO:0006002	GO:0006002	fructose 6-phosphate metabolic process	1/916	11/18614	0.426064814153249	0.80590863307741	0.725933095712347	PFKL	1
GO:0006686	GO:0006686	sphingomyelin biosynthetic process	1/916	11/18614	0.426064814153249	0.80590863307741	0.725933095712347	ABCA8	1
GO:0007168	GO:0007168	receptor guanylyl cyclase signaling pathway	1/916	11/18614	0.426064814153249	0.80590863307741	0.725933095712347	GNG7	1
GO:0007406	GO:0007406	negative regulation of neuroblast proliferation	1/916	11/18614	0.426064814153249	0.80590863307741	0.725933095712347	PROX1	1
GO:0010739	GO:0010739	positive regulation of protein kinase A signaling	1/916	11/18614	0.426064814153249	0.80590863307741	0.725933095712347	AKAP12	1
GO:0014049	GO:0014049	positive regulation of glutamate secretion	1/916	11/18614	0.426064814153249	0.80590863307741	0.725933095712347	P2RX7	1
GO:0014889	GO:0014889	muscle atrophy	1/916	11/18614	0.426064814153249	0.80590863307741	0.725933095712347	GATM	1
GO:0019532	GO:0019532	oxalate transport	1/916	11/18614	0.426064814153249	0.80590863307741	0.725933095712347	SLC26A1	1
GO:0021860	GO:0021860	pyramidal neuron development	1/916	11/18614	0.426064814153249	0.80590863307741	0.725933095712347	ZMIZ1	1
GO:0022605	GO:0022605	mammalian oogenesis stage	1/916	11/18614	0.426064814153249	0.80590863307741	0.725933095712347	AMH	1
GO:0030167	GO:0030167	proteoglycan catabolic process	1/916	11/18614	0.426064814153249	0.80590863307741	0.725933095712347	GPC1	1
GO:0030397	GO:0030397	membrane disassembly	1/916	11/18614	0.426064814153249	0.80590863307741	0.725933095712347	PRKCA	1
GO:0031272	GO:0031272	regulation of pseudopodium assembly	1/916	11/18614	0.426064814153249	0.80590863307741	0.725933095712347	CDC42EP4	1
GO:0031274	GO:0031274	positive regulation of pseudopodium assembly	1/916	11/18614	0.426064814153249	0.80590863307741	0.725933095712347	CDC42EP4	1
GO:0032261	GO:0032261	purine nucleotide salvage	1/916	11/18614	0.426064814153249	0.80590863307741	0.725933095712347	DCK	1
GO:0032525	GO:0032525	somite rostral/caudal axis specification	1/916	11/18614	0.426064814153249	0.80590863307741	0.725933095712347	NRARP	1
GO:0033089	GO:0033089	positive regulation of T cell differentiation in thymus	1/916	11/18614	0.426064814153249	0.80590863307741	0.725933095712347	RASGRP1	1
GO:0033148	GO:0033148	positive regulation of intracellular estrogen receptor signaling pathway	1/916	11/18614	0.426064814153249	0.80590863307741	0.725933095712347	SKP2	1
GO:0033625	GO:0033625	positive regulation of integrin activation	1/916	11/18614	0.426064814153249	0.80590863307741	0.725933095712347	RASIP1	1
GO:0033632	GO:0033632	regulation of cell-cell adhesion mediated by integrin	1/916	11/18614	0.426064814153249	0.80590863307741	0.725933095712347	DPP4	1
GO:0033869	GO:0033869	nucleoside bisphosphate catabolic process	1/916	11/18614	0.426064814153249	0.80590863307741	0.725933095712347	NUDT7	1
GO:0034031	GO:0034031	ribonucleoside bisphosphate catabolic process	1/916	11/18614	0.426064814153249	0.80590863307741	0.725933095712347	NUDT7	1
GO:0034034	GO:0034034	purine nucleoside bisphosphate catabolic process	1/916	11/18614	0.426064814153249	0.80590863307741	0.725933095712347	NUDT7	1
GO:0034115	GO:0034115	negative regulation of heterotypic cell-cell adhesion	1/916	11/18614	0.426064814153249	0.80590863307741	0.725933095712347	MYADM	1
GO:0034163	GO:0034163	regulation of toll-like receptor 9 signaling pathway	1/916	11/18614	0.426064814153249	0.80590863307741	0.725933095712347	SLC15A4	1
GO:0036152	GO:0036152	phosphatidylethanolamine acyl-chain remodeling	1/916	11/18614	0.426064814153249	0.80590863307741	0.725933095712347	PLA2G4C	1
GO:0038063	GO:0038063	collagen-activated tyrosine kinase receptor signaling pathway	1/916	11/18614	0.426064814153249	0.80590863307741	0.725933095712347	SYK	1
GO:0039530	GO:0039530	MDA-5 signaling pathway	1/916	11/18614	0.426064814153249	0.80590863307741	0.725933095712347	IRF7	1
GO:0042045	GO:0042045	epithelial fluid transport	1/916	11/18614	0.426064814153249	0.80590863307741	0.725933095712347	EDNRB	1
GO:0042118	GO:0042118	endothelial cell activation	1/916	11/18614	0.426064814153249	0.80590863307741	0.725933095712347	TGFBR1	1
GO:0042167	GO:0042167	heme catabolic process	1/916	11/18614	0.426064814153249	0.80590863307741	0.725933095712347	SLCO1B1	1
GO:0042711	GO:0042711	maternal behavior	1/916	11/18614	0.426064814153249	0.80590863307741	0.725933095712347	NPAS1	1
GO:0043951	GO:0043951	negative regulation of cAMP-mediated signaling	1/916	11/18614	0.426064814153249	0.80590863307741	0.725933095712347	LPAR1	1
GO:0044771	GO:0044771	meiotic cell cycle phase transition	1/916	11/18614	0.426064814153249	0.80590863307741	0.725933095712347	CDC25C	1
GO:0046149	GO:0046149	pigment catabolic process	1/916	11/18614	0.426064814153249	0.80590863307741	0.725933095712347	SLCO1B1	1
GO:0046689	GO:0046689	response to mercury ion	1/916	11/18614	0.426064814153249	0.80590863307741	0.725933095712347	SLC1A1	1
GO:0046940	GO:0046940	nucleoside monophosphate phosphorylation	1/916	11/18614	0.426064814153249	0.80590863307741	0.725933095712347	AK4	1
GO:0051256	GO:0051256	mitotic spindle midzone assembly	1/916	11/18614	0.426064814153249	0.80590863307741	0.725933095712347	AURKB	1
GO:0051561	GO:0051561	positive regulation of mitochondrial calcium ion concentration	1/916	11/18614	0.426064814153249	0.80590863307741	0.725933095712347	BNIP3	1
GO:0051987	GO:0051987	positive regulation of attachment of spindle microtubules to kinetochore	1/916	11/18614	0.426064814153249	0.80590863307741	0.725933095712347	AURKB	1
GO:0060159	GO:0060159	regulation of dopamine receptor signaling pathway	1/916	11/18614	0.426064814153249	0.80590863307741	0.725933095712347	PALM	1
GO:0060174	GO:0060174	limb bud formation	1/916	11/18614	0.426064814153249	0.80590863307741	0.725933095712347	PLXNA2	1
GO:0060579	GO:0060579	ventral spinal cord interneuron fate commitment	1/916	11/18614	0.426064814153249	0.80590863307741	0.725933095712347	FOXN4	1
GO:0060581	GO:0060581	cell fate commitment involved in pattern specification	1/916	11/18614	0.426064814153249	0.80590863307741	0.725933095712347	FOXN4	1
GO:0060601	GO:0060601	lateral sprouting from an epithelium	1/916	11/18614	0.426064814153249	0.80590863307741	0.725933095712347	WNT5A	1
GO:0060623	GO:0060623	regulation of chromosome condensation	1/916	11/18614	0.426064814153249	0.80590863307741	0.725933095712347	NCAPG2	1
GO:0060746	GO:0060746	parental behavior	1/916	11/18614	0.426064814153249	0.80590863307741	0.725933095712347	NPAS1	1
GO:0061314	GO:0061314	Notch signaling involved in heart development	1/916	11/18614	0.426064814153249	0.80590863307741	0.725933095712347	NOTCH1	1
GO:0061418	GO:0061418	regulation of transcription from RNA polymerase II promoter in response to hypoxia	1/916	11/18614	0.426064814153249	0.80590863307741	0.725933095712347	STOX1	1
GO:0070344	GO:0070344	regulation of fat cell proliferation	1/916	11/18614	0.426064814153249	0.80590863307741	0.725933095712347	PER2	1
GO:0070587	GO:0070587	regulation of cell-cell adhesion involved in gastrulation	1/916	11/18614	0.426064814153249	0.80590863307741	0.725933095712347	MYADM	1
GO:0071679	GO:0071679	commissural neuron axon guidance	1/916	11/18614	0.426064814153249	0.80590863307741	0.725933095712347	NCAM1	1
GO:0071872	GO:0071872	cellular response to epinephrine stimulus	1/916	11/18614	0.426064814153249	0.80590863307741	0.725933095712347	PKLR	1
GO:0071918	GO:0071918	urea transmembrane transport	1/916	11/18614	0.426064814153249	0.80590863307741	0.725933095712347	POU3F3	1
GO:0072124	GO:0072124	regulation of glomerular mesangial cell proliferation	1/916	11/18614	0.426064814153249	0.80590863307741	0.725933095712347	PDGFD	1
GO:0086100	GO:0086100	endothelin receptor signaling pathway	1/916	11/18614	0.426064814153249	0.80590863307741	0.725933095712347	EDNRB	1
GO:0090009	GO:0090009	primitive streak formation	1/916	11/18614	0.426064814153249	0.80590863307741	0.725933095712347	WNT5A	1
GO:0090179	GO:0090179	planar cell polarity pathway involved in neural tube closure	1/916	11/18614	0.426064814153249	0.80590863307741	0.725933095712347	WNT5A	1
GO:0090184	GO:0090184	positive regulation of kidney development	1/916	11/18614	0.426064814153249	0.80590863307741	0.725933095712347	SOX8	1
GO:0090557	GO:0090557	establishment of endothelial intestinal barrier	1/916	11/18614	0.426064814153249	0.80590863307741	0.725933095712347	FASN	1
GO:0099105	GO:0099105	ion channel modulating, G protein-coupled receptor signaling pathway	1/916	11/18614	0.426064814153249	0.80590863307741	0.725933095712347	CHRM3	1
GO:0099151	GO:0099151	regulation of postsynaptic density assembly	1/916	11/18614	0.426064814153249	0.80590863307741	0.725933095712347	CBLN1	1
GO:1903027	GO:1903027	regulation of opsonization	1/916	11/18614	0.426064814153249	0.80590863307741	0.725933095712347	CFP	1
GO:1904464	GO:1904464	regulation of matrix metallopeptidase secretion	1/916	11/18614	0.426064814153249	0.80590863307741	0.725933095712347	TLR4	1
GO:1905244	GO:1905244	regulation of modification of synaptic structure	1/916	11/18614	0.426064814153249	0.80590863307741	0.725933095712347	CAMKV	1
GO:1905651	GO:1905651	regulation of artery morphogenesis	1/916	11/18614	0.426064814153249	0.80590863307741	0.725933095712347	NOTCH1	1
GO:1990535	GO:1990535	neuron projection maintenance	1/916	11/18614	0.426064814153249	0.80590863307741	0.725933095712347	ATP1A3	1
GO:1990773	GO:1990773	matrix metallopeptidase secretion	1/916	11/18614	0.426064814153249	0.80590863307741	0.725933095712347	TLR4	1
GO:2000169	GO:2000169	regulation of peptidyl-cysteine S-nitrosylation	1/916	11/18614	0.426064814153249	0.80590863307741	0.725933095712347	SNTA1	1
GO:2000826	GO:2000826	regulation of heart morphogenesis	1/916	11/18614	0.426064814153249	0.80590863307741	0.725933095712347	WNT5A	1
GO:2001204	GO:2001204	regulation of osteoclast development	1/916	11/18614	0.426064814153249	0.80590863307741	0.725933095712347	SIGLEC15	1
GO:2001223	GO:2001223	negative regulation of neuron migration	1/916	11/18614	0.426064814153249	0.80590863307741	0.725933095712347	NRG3	1
GO:2001241	GO:2001241	positive regulation of extrinsic apoptotic signaling pathway in absence of ligand	1/916	11/18614	0.426064814153249	0.80590863307741	0.725933095712347	WWOX	1
GO:0045471	GO:0045471	response to ethanol	7/916	126/18614	0.426737058713818	0.806877312892657	0.726805647150779	GRIN2B/TYMS/CCND1/RGS7/ST6GAL1/FYN/TNFRSF11A	7
GO:0019319	GO:0019319	hexose biosynthetic process	5/916	87/18614	0.427403781729699	0.807834829758422	0.727668143411561	PER2/ERFE/SLC25A10/C1QTNF3/ALDOC	5
GO:0002697	GO:0002697	regulation of immune effector process	20/916	384/18614	0.429572443517798	0.809382932675859	0.729062618042073	PTPRJ/FZD5/SYK/TLR4/PIK3R6/SLC15A4/CADM1/SLC7A5/SEMA7A/PVR/MICB/CEACAM1/TGFB2/SHB/P2RX7/FCGR2B/RASGRP1/WNT5A/CFP/AGER	20
GO:0070085	GO:0070085	glycosylation	13/916	245/18614	0.430643292030066	0.809382932675859	0.729062618042073	ST6GALNAC2/XXYLT1/TET1/FUT11/ST6GAL1/MGAT5B/GALNT12/ST3GAL1/ST6GALNAC1/ST3GAL5/B3GALT9/ACER2/GALNTL6	13
GO:0030593	GO:0030593	neutrophil chemotaxis	6/916	107/18614	0.431777387383058	0.809382932675859	0.729062618042073	ITGA9/SYK/DPP4/TGFB2/VAV3/JAM3	6
GO:0042987	GO:0042987	amyloid precursor protein catabolic process	4/916	68/18614	0.431892444963129	0.809382932675859	0.729062618042073	CHRNA7/SORL1/IGF1/AGER	4
GO:1902893	GO:1902893	regulation of pri-miRNA transcription by RNA polymerase II	4/916	68/18614	0.431892444963129	0.809382932675859	0.729062618042073	TERT/MYB/TGFB2/SMAD6	4
GO:0052547	GO:0052547	regulation of peptidase activity	22/916	425/18614	0.434537975288972	0.809382932675859	0.729062618042073	ITIH5/MICAL1/GRIN2B/CTSV/SYK/CTSL/FYN/SERPINF1/BBC3/NR4A1/EPHA7/CTSH/PSMB8/TNFAIP8/ACER2/COL7A1/EGLN3/SORL1/SLC1A1/BIRC7/AGER/SPOCK1	22
GO:0003014	GO:0003014	renal system process	7/916	127/18614	0.434836648284347	0.809382932675859	0.729062618042073	HAS2/MLLT6/RHPN2/EDNRB/CORO2B/MCAM/WNK4	7
GO:0035601	GO:0035601	protein deacylation	7/916	127/18614	0.434836648284347	0.809382932675859	0.729062618042073	PRKAA2/PER2/HDAC4/NOTUM/PRMT6/EOMES/TRERF1	7
GO:0071482	GO:0071482	cellular response to light stimulus	7/916	127/18614	0.434836648284347	0.809382932675859	0.729062618042073	SLC24A4/PTPRK/AURKB/OPN5/TRPM1/CERS1/RGS9	7
GO:0006911	GO:0006911	phagocytosis, engulfment	3/916	49/18614	0.436060044930092	0.809382932675859	0.729062618042073	MEGF10/FCGR2B/RAC3	3
GO:0007602	GO:0007602	phototransduction	3/916	49/18614	0.436060044930092	0.809382932675859	0.729062618042073	SLC24A4/OPN5/PDE6B	3
GO:0008206	GO:0008206	bile acid metabolic process	3/916	49/18614	0.436060044930092	0.809382932675859	0.729062618042073	AMACR/PROX1/CYP39A1	3
GO:0046460	GO:0046460	neutral lipid biosynthetic process	3/916	49/18614	0.436060044930092	0.809382932675859	0.729062618042073	SCARB1/GPAM/PLCE1	3
GO:0046463	GO:0046463	acylglycerol biosynthetic process	3/916	49/18614	0.436060044930092	0.809382932675859	0.729062618042073	SCARB1/GPAM/PLCE1	3
GO:0046580	GO:0046580	negative regulation of Ras protein signal transduction	3/916	49/18614	0.436060044930092	0.809382932675859	0.729062618042073	TGFB2/DAB2IP/RASIP1	3
GO:0061028	GO:0061028	establishment of endothelial barrier	3/916	49/18614	0.436060044930092	0.809382932675859	0.729062618042073	EDNRB/MYADM/FASN	3
GO:0071825	GO:0071825	protein-lipid complex subunit organization	3/916	49/18614	0.436060044930092	0.809382932675859	0.729062618042073	ACSL3/SCARB1/APOC1	3
GO:0002703	GO:0002703	regulation of leukocyte mediated immunity	13/916	246/18614	0.436452098282035	0.809382932675859	0.729062618042073	FZD5/SYK/TLR4/PIK3R6/SLC15A4/CADM1/PVR/MICB/CEACAM1/P2RX7/FCGR2B/RASGRP1/AGER	13
GO:0032273	GO:0032273	positive regulation of protein polymerization	5/916	88/18614	0.437173076145786	0.809382932675859	0.729062618042073	CDK5RAP2/SLAIN1/CDK5R1/BAIAP2L2/PSRC1	5
GO:0002360	GO:0002360	T cell lineage commitment	2/916	30/18614	0.43837719631084	0.809382932675859	0.729062618042073	CTSL/TOX	2
