Name	501mel_RepI	501mel_RepII	501mel_sg6_XLOC_d3_I	501mel_sg6_XLOC_d3_II	501mel_sg7_XLOC_d3_I	501mel_sg7_XLOC_d3_II	501mel_sg6_XLOC_d5_I	501mel_sg6_XLOC_d5_II	501mel_sg7_XLOC_d5_I	501mel_sg7_XLOC_d5_II
ENSG00000272694	0	0	0	0	0	0	0	0	0	0
ENSG00000233979	0	0	0	0	0	0	0	0	0.251985	0
ENSG00000248926	0	0	0	0.078473	0	0	0	0	0	0
ENSG00000217769	0	0	0.418891	0	0	0	0	0	0	0
ENSG00000167494	0	0	0	0	0	0	0.027809	0	0.079848	0
ENSG00000124074	4.96347	6.61995	6.73216	5.31595	6.78742	6.52339	5.75168	4.75745	7.97555	5.41149
ENSG00000143486	21.0752	25.2111	24.7074	25.3543	19.074	19.038	19.6384	23.1548	18.8189	22.0861
ENSG00000244124	0	0.298068	0	0	0.243124	0	0	0	0	0
ENSG00000236117	0	0	0	0	0	0	0	0	0	0
ENSG00000207606	0	0	0	0	0	0	0	0	0	0
ENSG00000226721	0.081966	0	0.315119	0.283698	0	0.067407	0.189513	0.099907	0.060613	0.083871
ENSG00000239532	0	0	0	0	0	0	0	0	0	0
ENSG00000187258	0	0	0	0	0	0	0	0	0	0
ENSG00000279095	0	0	0	0	0	0	0	0	0	0
ENSG00000135346	0	0	0.080112	0	0	0	0	0	0	0
ENSG00000273493	0	2.06697	0	0	0	1.64066	0	0	0	0
ENSG00000123159	48.5575	38.6857	49.6807	46.888	28.5608	40.6966	46.2843	43.7437	44.9505	40.3959
ENSG00000111850	4.98393	4.74281	2.91951	4.55733	2.22283	5.23922	3.03457	3.53009	4.53705	4.28851
ENSG00000163872	55.0163	68.7941	41.6346	39.294	37.9261	37.02	41.2539	37.0443	45.6006	29.345
ENSG00000213204	0.25512	0.677101	0.173385	0.184223	0.556614	0.07818	0.033396	0.347223	0.309736	0.204679
ENSG00000011638	4.76792	3.17898	3.836	3.35969	3.72653	5.19816	3.41122	3.98978	3.59473	3.26915
ENSG00000236761	0	0	0	0	0	0.018185	0	0	0	0.068406
ENSG00000186470	12.7775	11.7819	12.5426	16.1601	11.9851	11.4769	10.748	13.872	10.4099	13.1128
ENSG00000285483	0	0	0	0	0	0	0	0	0	0
ENSG00000152034	0	0.100788	0	0.082144	0	0	0	0.029902	0	0.243385
ENSG00000206715	0	0	0	0	0	0	0	0	0	0
ENSG00000135334	22.5976	25.0965	23.8201	19.4216	22.5023	24.1015	22.2966	19.7266	26.3002	17.8127
ENSG00000207131	0	0	0	0	0	0	0	0	0	0
ENSG00000252845	0	0	0	0	0	0	0	0	0	0
ENSG00000224238	0.028107	0	0.027179	0.073618	0	0.023244	0	0	0.041729	0
ENSG00000165029	0.005103	0	0.004949	0.004473	0.004634	0.025393	0	0.003186	0.011384	0
ENSG00000273644	0	0	0	0	0	0	0	0	0	0.212158
ENSG00000220418	0.046311	0	0	0	0	0	0	0	0	0
ENSG00000260121	0.158991	0.374594	0.461021	0.11098	0.142973	0.210278	0.27129	0.039356	0.189119	0.06584
ENSG00000135299	15.1846	16.535	8.04013	7.54847	6.05824	3.73944	6.9792	7.64869	9.02644	7.1757
ENSG00000237027	0	0	0	0	0	0.070877	0	0	0	0
ENSG00000282911	0	0	0	0	0	0	0	0.054324	0	0
ENSG00000118412	14.9352	17.3066	12.3957	13.8903	11.4263	11.7748	12.0042	14.2937	11.6743	13.4864
ENSG00000179611	0.024928	0	0.023846	0.022811	0	0.021967	0.067135	0.035411	0	0
ENSG00000207931	0	0	0	0	0	0	0	0	0	0
ENSG00000261537	0	0.188516	0	0	0	0	0.54783	0.108108	0.065754	0.363399
ENSG00000285664	0.149791	0.328514	0.728033	0.339115	0.247141	0.510365	0.376845	0.044808	0.346007	0.157646
ENSG00000250850	0	0	0	0	0	0	0	0	0	0
ENSG00000240961	0	0	0	0	0	0	0	0	0	0
ENSG00000219867	0	0	0	0	0	0	0	0	0	0
ENSG00000237699	0	0	0	0	0	0	0	0	0	0
ENSG00000057657	0.043306	0	0.074842	0.071413	0.058778	0.543562	0.075006	0.069254	0.065979	0.064256
ENSG00000174446	15.0906	13.7983	15.784	23.5299	12.7039	25.5897	17.8728	24.9107	18.8258	25.2326
ENSG00000200492	0	0	0	0	0	0	0	0	0	0
ENSG00000261038	0	0	0	0	0	0	0	0	0	0
ENSG00000243920	0	0	0	0	0	0	0	0	0	0
ENSG00000270381	1.5686	0	1.49358	0	0.661918	0	1.15916	1.8553	1.12688	0
ENSG00000095739	16.7723	17.1167	30.1847	38.2228	26.1252	50.3911	27.2132	35.7428	23.7053	32.7095
ENSG00000227101	0	0	0	0	0	0	0.080769	0	0.104261	0
ENSG00000220908	0	0	0	0	0	0	0	0	0	0
ENSG00000101074	0	0	0	0	0	0	0	0	0	0
ENSG00000276678	0	0	0	0	0	0	0	0	0	0
ENSG00000227234	0	0	0	0	0	0	0	0	0	0
ENSG00000014123	10.4418	11.6335	9.81486	13.6453	10.8613	17.1148	8.88655	12.249	8.80467	11.5198
ENSG00000224187	0	0	0	0	0	0	0	0	0	0
ENSG00000113739	0	0	0.366255	0	0.009169	0.113127	0.00787	0	0	0
ENSG00000182108	13.9257	12.8688	12.3528	13.7878	12.8294	12.0173	9.87741	12.1466	9.69357	11.7293
ENSG00000212273	0	0	0	0	0	0	0	0	0	0
ENSG00000188725	19.9368	27.4218	25.215	28.4785	19.3889	24.732	26.3249	21.4151	26.1162	29.0144
ENSG00000213174	0	0	0	0	0	0	0	0	0	0
ENSG00000287560	0.041444	0	0	0	0	0	0	0	0	0
ENSG00000233673	0.034751	0.109375	0	0.198512	0.025416	0.055568	0.076253	0.092091	0.170146	0.069264
ENSG00000251567	0	0	0	0	0	0	0	0	0	0
ENSG00000125351	5.83574	7.69847	7.94719	10.2477	6.8943	9.48663	7.52061	9.79056	6.98976	9.89815
ENSG00000283493	0	0	0	0	0	0	0	0	0	0
ENSG00000177576	7.97083	8.42106	14.3127	17.9522	17.6071	24.5098	14.6063	16.8094	16.2936	16.4287
ENSG00000144035	0.771614	1.01176	0	0.463968	0	0.146696	0.045867	0.109216	0.175852	0.366256
ENSG00000217331	0	0	0	0	0	0	0	0	0	0
ENSG00000234217	0	0	0	0	0	0	0	0	0	0
ENSG00000212191	0	0	0	0	0	0	0	0	0	0
ENSG00000263479	0	0	0	0	0	0	0	0	0	0
ENSG00000166482	0	0	0	0	0	0.170949	0	0	0	0
ENSG00000187472	0	0.672628	0	0	0	0	0	0	0	0
ENSG00000207940	0	0	0	0	0	0	0	0	0	0
ENSG00000235102	0	0	0	0	0	0.255073	0	0	0	0
ENSG00000201863	0	0	0	0	0	0	4.31186	0	0	0
ENSG00000174738	9.18891	9.36344	9.55738	13.1285	10.8369	12.0746	9.57121	11.4076	11.665	10.0268
ENSG00000249222	0.616427	0.466588	1.09892	0.761205	1.00915	0.650687	0.406757	0.428169	0.325459	0.539689
ENSG00000279170	2.15191	1.80091	1.63893	4.44396	1.97686	2.48289	1.77597	2.29207	2.27029	3.67131
ENSG00000287450	0	0	0	0	0	0	0	0	5.40002	0
ENSG00000248676	0	0	0	0	0	0	0	0	0	0
ENSG00000232893	0	0.190714	0	0	0	0	0	0	0	0
ENSG00000112237	29.9022	25.8427	25.0914	36.6167	27.5433	43.4333	26.1232	33.2279	30.5551	29.0789
ENSG00000213177	0	0	0	0	0	0	0	0	0	0
ENSG00000151632	0	0	0	0	0	0	0	0	0	0
ENSG00000228082	0	0	0	0	0	0	0	0	0	0
ENSG00000133657	68.8615	82.0279	66.1265	81.615	68.1657	108.244	69.8787	90.4752	77.4173	82.515
ENSG00000256034	0.909561	0.475409	0.432939	0.582358	0.778603	0.92384	0.173248	0.673405	0.167378	0.454387
ENSG00000220695	0.09146	0	0	0.079014	0	0.150484	0.212105	0.166582	0.067633	0
ENSG00000284221	0	0	0	0	0	0	0	0	0	0
ENSG00000261775	0	0.320946	0	0.788072	0	0	0.931914	0	0.22582	0
ENSG00000152904	10.541	10.5056	8.94291	13.072	10.2408	11.7013	9.05964	16.0024	10.9124	16.1682
ENSG00000137054	16.0824	14.9363	8.35411	10.5972	8.04303	8.18811	9.66589	13.0543	9.14769	11.1203
ENSG00000214428	0	0	0	0	0	0	0	0	0	0
ENSG00000254971	0	0	0	0	0	0	0	0	0	0
ENSG00000287165	0.725357	0.186892	0	0.310263	0	0.295477	0	0.32314	0	0.546806
ENSG00000187772	14.589	15.8029	8.26589	10.5912	8.0256	10.1688	9.4231	10.8324	9.40474	9.9714
ENSG00000253416	0	0	0	0	0	0	0	0	0	0
ENSG00000228872	0.0913	0.096694	0	0.157756	0	0.224788	0	0.221733	0.13494	0.093186
ENSG00000267672	0.973453	1.09335	0.345819	0.311916	0.594783	0.845011	0.317076	0.598632	0.417672	0
ENSG00000145850	0	0	0	0	0	0	0	0	0	0
ENSG00000279208	3.24778	5.31571	3.23677	4.07472	2.26196	2.50173	3.03582	5.0978	4.59112	3.19893
ENSG00000068781	0	0.078845	0.062968	0	0.035931	0.050843	0.042858	0	0	0
ENSG00000275527	0	0.197184	0	0	0	0	0	0.111849	0	0
ENSG00000237716	0	0	0	0	0	0	0	0	0	0.039563
ENSG00000112276	5.54598	4.96835	3.16438	5.13846	4.18814	3.11748	4.62146	5.57387	5.20843	4.99761
ENSG00000236453	0.125698	0	1.34167	0.516104	0.219047	0.792592	0.385458	1.26232	0.713098	1.21297
ENSG00000141013	23.6426	40.7685	17.1839	17.6513	13.5825	25.0087	16.3753	21.7674	14.7097	14.537
ENSG00000132429	11.5839	16.5047	22.4267	28.1347	24.963	28.4044	20.0543	26.2714	23.6831	23.2385
ENSG00000138834	15.2111	20.934	25.3695	20.4772	22.8908	29.2846	21.5769	15.5617	22.4955	13.9934
ENSG00000254152	0	0	0	0	0	0	0	0	0	0
ENSG00000216412	0	0	0	0	0	0	0	0.106863	0	0
ENSG00000118620	3.68957	6.63041	5.88599	5.75328	6.96086	7.23478	5.60186	6.96379	5.20833	7.03996
ENSG00000270117	0	0	0	0	0	0	0	0.153414	0.382933	0.777773
ENSG00000236822	0	0	0	0	0	0	0	0	0	0
ENSG00000260246	0	0	0.344734	0.154626	0	0	0	0	0	0
ENSG00000207499	0	0	0	0	0	0	0	0	0	0
ENSG00000163935	6.81347	10.6255	9.70174	10.4365	7.15386	8.47212	11.0354	8.33254	9.56399	8.19162
ENSG00000180304	48.8663	60.0185	82.7791	58.2189	84.7703	80.2048	86.6295	64.3734	77.7332	59.2966
ENSG00000250732	0	0	0	0	0	0	0.088629	0.069633	0	0
ENSG00000248791	0.143796	0	0.092474	0.08342	0.042854	0.276802	0.111288	0.029508	0.071062	0
ENSG00000212297	0	0	0	0	0	0	0	0	0	0
ENSG00000198134	0	0	0	0	0	0	0	0	0.270925	0
ENSG00000249266	0	0	0	0	0	0	0	0	0	0
ENSG00000267122	0	0	0.019914	0	0	0	0.015982	0.025558	0.015281	0
ENSG00000216077	0	0	0	0	0	0	0	0	0	0
ENSG00000270503	0.098696	0.05244	0.095083	0	0.04414	0.040672	0	0.060706	0	0
ENSG00000207957	0	0	0	0	0	0	0	0	0	0
ENSG00000103260	23.8912	32.1031	42.7109	20.5137	32.0958	17.2402	35.9329	14.361	30.3014	16.5997
ENSG00000103995	10.7461	11.9329	12.8463	11.5232	9.54594	8.86234	13.7052	14.1988	8.77678	13.3418
ENSG00000257674	0	0.038655	0.03488	0	0.064846	0	0.083946	0.022309	0.026783	0
ENSG00000272398	0.68132	0.315092	1.07338	0.716977	1.46745	1.11663	0.948598	0.611674	1.4268	0.193888
ENSG00000255315	0	0	0	0	0	0	0	0	0	0
ENSG00000163701	0	0	0.021591	0	0.051978	0	0.034654	0	0	0.288161
ENSG00000178409	3.12738	3.45829	2.11915	2.2288	1.43058	1.49571	2.00141	2.59324	2.08747	2.48713
ENSG00000264365	0.144152	0.303033	0	0.370911	0.12503	0.11767	0	0	0.106248	0.145601
ENSG00000249710	0	0	0	0	0	0	0	0	0	0
ENSG00000220237	0	0	0	0	0	0	0	0	0	0
ENSG00000146285	9.30448	7.82211	0.953071	5.97182	0.577348	0.635425	1.25497	5.09331	1.5972	5.82071
ENSG00000025796	71.0656	81.6317	75.783	74.1177	77.2506	84.6103	75.0556	82.2423	76.2207	66.3143
ENSG00000224987	0	0.549828	0	0	0	0	0.391566	0	0	0
ENSG00000207755	0	0	0	0	0	0	0	0	0	0
ENSG00000005884	4.45699	3.25275	9.17061	5.17778	7.23593	6.83562	9.27886	2.62011	8.91915	4.32089
ENSG00000086758	90.8324	106.181	112.323	110.711	96.9924	117.926	102.727	102.083	89.5884	85.5298
ENSG00000286781	0	0	0	0	0	0	0	0	0	0
ENSG00000259441	0	0	0	0.06727	0.068728	0	0	0	0.057466	0
ENSG00000118689	23.474	26.1543	16.88	12.9316	17.037	15.9464	14.9744	13.8086	15.1991	10.8746
ENSG00000185591	33.5784	33.4948	27.543	28.0003	24.6481	24.529	27.1807	25.5407	25.4193	25.0021
ENSG00000200275	0	0	0	0	0	0	0	0	0	0
ENSG00000275186	0	0.151115	0.274572	0.246618	0.374114	0.704135	0.330186	0.172153	0	0.145218
ENSG00000269419	0	0	0	0	0	0	0	0	0	0
ENSG00000271730	0	0	0	0.205034	0.20803	0	0.091407	0	0	0
ENSG00000278238	1.1853	0.933872	0.424322	0.889059	0.513543	0.967259	0.793704	2.21555	1.4193	1.94406
ENSG00000226792	0	0	0.017985	0	0	0	0.014434	0.053433	0	0.054406
ENSG00000260714	0.068509	0.029449	0.053092	0.119916	0.074413	0.19297	0.117182	0.110883	0.122182	0.085485
ENSG00000204702	0	0	0	0	0	0	0	0	0	0
ENSG00000263666	0	0	0	0	0	6.5493	0	0	0	0
ENSG00000286954	0.034842	0	0	0	0	0	0	0.010831	0	0.018098
ENSG00000286000	0	0	0.058951	0.08874	0.036664	0	0.126161	0.037832	0.075395	0.021076
ENSG00000146426	5.42287	3.3185	2.76774	5.62128	3.46338	4.37389	3.05154	3.85469	3.24523	4.68512
ENSG00000187912	0.0501	0	0	0	0	0	0	0.053886	0	0
ENSG00000186231	0.345334	0.668706	0.133765	0.14912	0.106209	0.227538	0.139091	0.24361	0.221647	0.124035
ENSG00000252013	0	0	0	0	0	0	0	0	0	0
ENSG00000227213	0	0	0	0	0	0	0	0	0	0
ENSG00000218632	0	0	0.093776	0	0	0	0.0752	0	0.144478	0
ENSG00000135587	7.95716	11.1833	5.87059	5.50134	4.45435	4.73152	5.91308	4.81265	5.59828	5.21366
ENSG00000252145	0	0	0	0	0	0	0	0	0	0
ENSG00000159399	36.2499	42.1241	31.6152	33.0827	26.259	28.3756	33.57	40.7036	35.9934	36.1664
ENSG00000262660	0	0.380687	0	0	0	0	0	0	0	0
ENSG00000168438	11.8	15.8323	11.3976	13.9766	8.41115	15.2276	11.8368	17.1217	11.0184	11.4987
ENSG00000260188	0	0	0	0	0	0	0	0	0	0
ENSG00000270934	0	0	0	0	0	0	0	0	0	0
ENSG00000155111	13.5672	13.2053	5.71245	5.62188	5.87151	5.80058	6.84243	8.21587	8.85851	6.23073
ENSG00000202078	3.05419	13.5363	2.98552	7.59753	13.9081	11.474	9.54653	11.6889	12.6735	3.6329
ENSG00000268736	2.82199	4.00408	6.01547	4.36667	2.00635	3.65287	2.23218	4.25446	2.32301	3.67554
ENSG00000103549	38.848	42.6299	43.9992	36.3331	40.3432	43.4272	38.1502	42.5394	36.8707	34.2878
ENSG00000249276	0	0	0	0	0	0	0	0	0	0
ENSG00000206104	0	0	0	0	0	0	0	0	0	0
ENSG00000232920	0	0.224658	0	0	0	0	0	0	0	0
ENSG00000145332	5.22976	6.41972	5.14713	7.05205	4.782	7.26345	6.3099	8.27968	6.53835	7.24605
ENSG00000199360	0	0	0	0	0	0	0	0	0	0
ENSG00000237138	0	0	0	0	0	0	0	0	0	0
ENSG00000251204	0	0	0	0	0	0	0	0	0	0
ENSG00000271361	12.0316	12.9387	15.8531	23.0142	18.7526	26.4065	16.758	22.459	17.5671	19.5433
ENSG00000234965	0	0.278814	0	0.157191	0.038942	0	0.101028	0	0	0
ENSG00000233033	0	0	0	0.143371	0	0.409593	0	0.099831	0	0.16858
ENSG00000274934	0	0	0	1.39281	0	1.3238	2.31556	0	0	1.55004
ENSG00000271607	0	0	0	0.698858	0	0.331687	0	0.478245	0	0
ENSG00000231046	0	0.466162	0	0	0	0.181171	0	0	0	0
ENSG00000286803	0	0	0.254785	0	0	0.217833	0	0.240014	0.294836	0.134902
ENSG00000233351	0	0	0.760054	1.36342	0.22707	0	0.607033	0.784278	1.17468	1.32525
ENSG00000187699	0.379798	1.47402	0.866591	0.07149	0.086183	0.022537	0.345107	0.387149	0.21959	0.866091
ENSG00000275598	0	0	0	0	0	0	0	0	0	0
ENSG00000282499	0.557257	0	0	0	0	0	0	0.656546	0	0.554706
ENSG00000231802	0.093259	0	0	0	0	0	0	0	0	0
ENSG00000173418	49.3346	50.9218	36.8752	69.1557	38.4424	55.3333	44.1836	73.0375	48.4553	63.1186
ENSG00000100852	50.2932	54.0607	47.8479	71.1251	47.9344	70.815	58.0285	74.7091	62.0131	73.6375
ENSG00000241127	19.2212	19.5714	18.1369	35.35	18.1297	31.5487	20.9577	33.5022	24.3657	30.9999
ENSG00000207366	0	0	0	0	0	0	0	0	0	0
ENSG00000287743	0	0	0.103052	0	0	0.029377	0.027563	0	0.02638	0
ENSG00000095981	0	0	0	0	0	0	0	0	0	0
ENSG00000112769	4.29301	6.20076	5.33873	7.30471	3.88046	5.5734	5.34033	7.5498	5.22223	8.62377
ENSG00000240541	0	0	0.095397	0.164563	0	0	0	0.057792	0	0.097181
ENSG00000237234	0	0	0	0	0	0	0	0.187288	0	0
ENSG00000279262	0	0	0	0	0	0	0	0	0	0
ENSG00000281613	3.80346	0	2.33695	2.82794	5.47794	0	2.77705	0	2.41959	3.06616
ENSG00000135968	17.1776	17.8453	15.4679	23.4163	12.7073	23.3272	15.1183	23.4006	16.363	18.1513
ENSG00000280071	43.7705	42.8776	42.3262	34.2501	24.7666	32.6069	29.9065	34.0396	27.2075	32.2358
ENSG00000149483	62.2085	77.1208	69.2317	89.8703	73.2989	83.6686	80.0932	87.267	81.4832	82.8114
ENSG00000286914	0	0	0	0	0	0	0	0	0	0
ENSG00000223262	0	0	0	0	0	0	0	0	0	0
ENSG00000238964	0	0	0	0	0	0	0	0	0	0
ENSG00000231931	0	0	0	0	0	0	0	0	0	0
ENSG00000225580	0.271521	0.116073	0.104631	0.047141	0.0973	0.22461	0.21103	0.134608	0.040079	0.169296
ENSG00000164306	9.52636	8.85678	5.18294	7.19752	4.73976	4.88783	5.13927	6.67953	5.33949	7.52048
ENSG00000227502	0	0	0	0	0	0	0	0	0	0
ENSG00000218803	0	0	0	0	0	0	0	0	0.086062	0
ENSG00000207391	0	0	0	0	0	0	0	0	0	0
ENSG00000228624	0.118163	0.25001	1.44372	0.836907	1.4426	1.28817	0.462038	0.101694	0.538664	0.375673
ENSG00000144671	0	0.068861	0.024337	0.022799	0.022678	0.064001	0.124979	0.062412	0.05604	0.026088
ENSG00000104884	13.3778	16.1	16.6741	11.3858	14.1053	9.81386	13.3151	9.06407	10.1144	11.2506
ENSG00000219435	0	0.276742	0.252203	0.678634	0.678197	0.215181	1.00723	0.468482	0.768762	0.237097
ENSG00000258800	0	0	0	0	0	0	0	0	0	0
ENSG00000114554	36.2325	47.2042	31.0148	24.2436	22.7778	27.2257	28.5408	23.7496	27.6366	26.5741
ENSG00000243686	0	0	0	0.877128	0	0	0	0	0	0
ENSG00000218089	0	0	0	0	0	0	0	0	0	0
ENSG00000236756	0.218773	0	0	0.221453	0.395223	0.680387	0.455926	0.272734	0.615564	0.399172
ENSG00000165949	0.350737	0.405741	1.2582	0.98089	1.16912	1.99067	1.24437	0.707992	0.827115	2.13041
ENSG00000258919	0	0	0	0	0.134882	0.381514	0	0.093116	0.344602	0
ENSG00000254158	0	0	0	0	0	0	0	0	0	0
ENSG00000287933	0.009588	0.020623	0.092927	0.025191	0.008691	0.031788	0.007459	0.012437	0.045162	0.00998
ENSG00000105298	7.70623	9.79085	7.94342	7.08824	7.27216	8.3359	7.69935	4.73311	6.37031	6.67233
ENSG00000258998	0.019308	0	0	0	0	0.088373	0	0	0.026452	0
ENSG00000178425	23.8107	29.2223	16.2136	18.6651	12.0717	17.7091	14.0199	13.8928	11.7984	19.1463
ENSG00000189241	10.1164	11.4168	12.6509	15.4527	12.9999	20.94	15.0832	16.3534	14.9641	13.2918
ENSG00000285446	0	0	0	0	0	0	0	0	0	0
ENSG00000260673	0.425546	0.596527	0	0.121695	0.1231	0	0	0.084966	0	0
ENSG00000183807	0	0	0	0	0	0	0	0	0	0
ENSG00000134769	12.2231	7.88823	6.47184	14.3467	7.39256	12.6537	6.34426	14.6662	8.95917	8.87543
ENSG00000223403	0.021395	0.113811	0	0.056908	0	0	0	0.013285	0	0
ENSG00000217089	0	0	0	0	0	0	0	0	0	0
ENSG00000260414	0	0	0	0	0	0	0	0	0	0
ENSG00000111783	0.114945	0.109475	0	0.028729	0.019929	0	0	0.124336	0.141528	0
ENSG00000200248	0	0	0	0	0	0	0	0	0	0
ENSG00000184206	0.713385	0.538815	0.851506	0.499228	0.607444	0.749148	0.52695	0.462968	0.568084	0.716643
ENSG00000067715	0	0	0.011505	0	0	0	0	0	0	0.021528
ENSG00000137936	13.5955	14.1795	14.3227	13.7108	10.6895	13.3722	11.7362	13.348	13.5447	11.5001
ENSG00000251814	0	0	0	0	0	0	0	0	0	0
ENSG00000236056	0.071404	0	0	0	0.063307	0.176215	0	0	0	0
ENSG00000286356	0	0	0	0	0	0	0	0	0	0
ENSG00000136694	0	0	0	0	0	0	0	0	0	0
ENSG00000218233	0.044758	0	0	0	0	0	0	0	0	0
ENSG00000111860	8.08886	7.54682	5.56822	6.87484	5.47754	5.32251	5.24857	6.50241	5.29643	5.77932
ENSG00000207172	0	0	0	0	0	0	0	0	0	0
ENSG00000223504	0	0.377717	0.34361	0	0.155272	0.293549	0	0	0	0
ENSG00000259996	0	0	0	0	0	0	0	0	0	0
ENSG00000182415	0	0	0	0	0	0	0	0	0	0
ENSG00000185070	4.24531	3.60312	1.94395	1.2638	1.82839	1.38971	1.91733	1.46656	2.35964	1.07975
ENSG00000217330	0	0	0	0	0	0	0	0	0	0
ENSG00000226038	0	0	0	0	0	0	0	0	0	0
ENSG00000279792	0.22764	0.542421	0.146801	0.486052	0.091193	0.292941	0.314152	0.156857	0.300477	0.367176
ENSG00000270194	2.84016	2.30386	1.93965	1.98096	1.80798	2.66594	1.4454	1.70292	1.31146	2.10428
ENSG00000111877	5.54933	6.2333	4.1689	5.77001	3.42406	6.22742	4.95874	4.37996	3.73696	5.32112
ENSG00000165084	0.02511	0	0.089779	0	0	0.035222	0	0	0	0
ENSG00000258831	0	0	0	0	0	0	0	0	0	0
ENSG00000137818	2059.32	1961.29	1465.98	1858	1472.53	1211.22	1657.32	1645.12	1642.83	1863.87
ENSG00000230813	0	0	0	0	0	0	0	0	0	0
ENSG00000111879	6.64048	8.59436	1.68425	3.20277	1.68406	2.12794	1.83058	3.60985	2.78304	1.94077
ENSG00000215567	0	0	0	0	0	0	0	0	0	0
ENSG00000216316	0.831155	0.582783	0.132339	0.237772	0.240625	0.565636	0.106085	0	0.204226	0.140058
ENSG00000216710	0	0	0	0	0	0	0	0	0	0
ENSG00000257587	0	0	0	0	0	0	0	0	0	0
ENSG00000254511	0	0	0	0	0	0	0	0	0	0
ENSG00000287992	0	0	0	0	0	0.036106	0	0	0	0
ENSG00000222145	0	7.56281	3.35479	1.02311	0.997073	0.974083	1.72534	1.41123	4.19435	0
ENSG00000263537	0	0	0	0	0	0	0	0	0	0
ENSG00000199458	0	0	0	0	0	0	0	0	0	0
ENSG00000226971	0	0	0	0.040391	0	0	0	0	0	0
ENSG00000207692	0	0	0	0	0	0	0	0	0	0
ENSG00000222659	0	0	0	0	0	0	0	0	0	0
ENSG00000264666	0	0	0	0.196469	0	0	0	0	0	0.919542
ENSG00000234129	2.76596	4.12742	3.78336	2.44937	1.33036	2.4909	2.93928	2.68649	4.1221	2.65093
ENSG00000111897	38.9683	39.9776	49.4564	61.4606	54.5818	81.6357	57.3457	62.5477	58.8231	55.7012
ENSG00000256100	0	0	0	0	0	0	0	0	0	0
ENSG00000285928	0	0	0.031699	0	0	0	0.025436	0.020291	0.02434	0.033949
ENSG00000287258	0	0	0	0	0	0	0	0	0	0
ENSG00000279621	0	0	0.053768	0	0	0	0	0	0.041335	0.057428
ENSG00000241336	0	0	0	0.064698	0	0.0904	0	0.06665	0	0
ENSG00000184361	0.0492	0	0.029617	0.026738	0	0	0.047533	0.018967	0	0
ENSG00000206675	0	2.00791	0	0.863119	1.00824	1.55053	1.74251	2.62056	0	0
ENSG00000164434	41.9677	37.8748	2.63299	3.13564	0.635588	0.148063	1.47591	2.21377	1.99935	2.78496
ENSG00000226903	0	0	0	0	0	0	0	0	0	0
ENSG00000259768	2.63747	2.91998	1.16136	1.54071	1.1889	0.811304	1.38647	1.53923	2.06998	0.93986
ENSG00000223715	0	0	0	0	0	0	0	0	0	0.09564
ENSG00000146352	0.004727	0.005089	0	0	0.004293	0	0.00368	0.055731	0	0
ENSG00000186439	0	0	0	0	0	0	0	0	0	0
ENSG00000286187	0	0	0	0.006519	0.006751	0	0	0.004642	0	0
ENSG00000164185	0	0.032401	0.204681	0.237579	0.326568	1.20032	0.070391	0.13109	0.396675	0.1253
ENSG00000111907	0.077214	0.048962	0.112499	0.144633	0.102666	0.367641	0.180393	0.083248	0	0
ENSG00000249631	0.283117	0	0.274331	1.21902	0.224078	1.13442	0.943045	0.735832	1.74345	0.85511
ENSG00000169744	1.38308	1.25096	0.250206	0.283238	0.290818	0.448662	0.905984	2.48371	1.24405	2.36209
ENSG00000255557	0	0	0	0	0	0	0	0	0	0
ENSG00000066651	18.4714	20.5276	14.1243	19.2538	12.8934	19.6065	16.9148	21.904	17.9044	21.9302
ENSG00000163389	5.53657	6.64902	7.25307	11.3493	5.05935	10.0672	4.73971	7.90847	5.44361	6.48479
ENSG00000287348	0	0	0	0	0	0	0	0	0	0
ENSG00000213131	0.624171	1.17502	0.299117	1.79396	0	1.2794	0.639465	1.19582	0.691278	0.952922
ENSG00000125831	0	0	0	0	0	0	0	0	0	0
ENSG00000211839	0	0	0	0	0	0	0	0	0	0
ENSG00000130202	10.6972	12.5201	22.2953	10.5908	18.9703	17.0274	19.8945	10.4394	18.8674	8.5107
ENSG00000250356	0	0	0	0	0	0	0	0	0	0
ENSG00000117143	14.1834	17.7402	12.1476	15.3141	13.678	21.6691	13.3692	16.1582	17.4559	15.5014
ENSG00000102924	2.99501	1.76049	0.04509	0.122157	0.168138	0.019281	0.465679	0.144593	0.359511	0.169206
ENSG00000211844	0	0	0	0	0	0	0	0	0	0
ENSG00000274966	0	0	0	0	0	0	0.144285	0	0	0
ENSG00000267233	0	0	0	0	0	0	0	0	0	0
ENSG00000211846	0	0	0	0	0	0	0	0	0	0
ENSG00000272346	0	0	0	0	0	0	0	0	0	0
ENSG00000273306	5.46557	5.62807	6.29613	5.12608	4.65594	3.45343	3.524	2.9141	2.84003	4.40693
ENSG00000211848	0	0	0	0	0	0	0	0	0	0
ENSG00000211849	0	0	0	0	0	0	0	0	0	0
ENSG00000215252	29.1761	31.6053	27.1126	34.6297	25.2502	41.7766	24.5557	46.0796	21.9756	38.5147
ENSG00000111845	27.2911	30.0194	20.6382	34.5633	19.6654	23.8575	23.8434	32.2117	23.1325	34.8505
ENSG00000211858	0	0	0	0	0	0	0	0	0	0
ENSG00000226963	0	0	0	0	0	0	0	0	0.108878	0
ENSG00000211941	0	0	0	0	0	0	0	0	0	0
