Name	Control_Rep1	Control_Rep2	sgRNA6_D3_Rep1	sgRNA6_D3_Rep2	sgRNA7_D3_Rep1	sgRNA7_D3_Rep2	sgRNA6_D5_Rep1	sgRNA6_D5_Rep2	sgRNA7_D5_Rep1	sgRNA7_D5_Rep2
ENSG00000141959	1574.29	1509.74	621.002	600.464	607.253	722.002	934	902.492	845.793	489.982
ENSG00000231574	0	4	3	0	0	0	4	0	0	0
ENSG00000280232	2	3	2	7	2	7	3	2	2	3
ENSG00000257350	0	0	0	0	0	1	0	0	0	0
ENSG00000271589	0	0	0	0	0	0	0	0	0	0
ENSG00000287710	11	4	1	10	1	3	4	10	11	3
ENSG00000218265	0	0	0	0	0	1.02	1	0	0	0
ENSG00000251623	1	0	0	0	0	0	0	0	0	0
ENSG00000286160	0	0	0	0	0	0	0	0	0	0
ENSG00000280024	0	0	0	0	0	0	0	0	0	0
ENSG00000224683	0	0	0	0	0	0	0	0	0	0
ENSG00000105835	1764.58	1661.65	2215.26	3045.62	2119.51	4455.33	2987.19	4370.59	3195.11	2564.75
ENSG00000232821	0	1	0	1	0	0	0	0	0	1
ENSG00000134779	944.399	916.929	1248.32	1041.5	1396.71	1430.31	1475.99	1477	1626.38	802.249
ENSG00000261889	11	8	4	21	7	12	19	20	18	9
ENSG00000103472	36.838	73.017	110.894	189.335	79.519	97.291	133.204	156.126	117.659	73.652
ENSG00000241170	0	2	4	6	1	3	5	1	7	2
ENSG00000231563	0	1	1	1	0	3	1	0	0	1
ENSG00000270829	0	0	0	0	0	0	0	1	0	0
ENSG00000252969	0	0	0	0	0	0	0	0	0	0
ENSG00000147121	162.017	162.684	197.763	333.173	201.609	439.562	285.88	380.255	353.527	220.081
ENSG00000225179	0	0	0	0	0	0	0	2	0	0
ENSG00000171385	96	96	3	4	6	33	14	6	10	7
ENSG00000168653	792.015	662.79	978.336	1783.78	929	1836	1324	2723.65	1476.84	1443.9
ENSG00000232361	0	0	0	0	0	0	0	0	0	0
ENSG00000160051	84.079	111	89	77.181	104	73.999	142	163.087	119.822	92
ENSG00000252934	0	0	0	0	0	0	0	0	0	0
ENSG00000248397	0	0	0	1	0	0	0	0	0	0
ENSG00000178567	851	847.89	1049.56	1704.24	1321.85	2155.49	1358.2	2136.21	1466.65	1154
ENSG00000233882	0	0	0	0	0	0	0	0	0	0
ENSG00000187116	0	0	0	0	0	0	0	0	0	0
ENSG00000251301	0	1	0	0	0	0	0	0	0	0
ENSG00000124205	0	0	1	0	0	0	0	0	1	0
ENSG00000227110	0	1	2	2	1	0	0	2	0	2
ENSG00000282143	2	0	0	0	0	0	1	0	0	0
ENSG00000157168	1	0	0	0	0	1	0	0	0	1
ENSG00000171049	0	0	0	0	1	0	0	0	0	0
ENSG00000260631	0	0	0	0	0	0	0	0	0	0
ENSG00000012171	15.001	34.001	58.001	86	44.001	57.999	72	74	79.028	55
ENSG00000240478	0	0	0	0	0	0	0	0	0	0
ENSG00000202195	0	0	0	0	0	0	0	0	0	0
ENSG00000267731	3.002	3	2	3	2.036	5	3	9	1	1
ENSG00000224001	0	0	0	0	0	0	0	0	0	0
ENSG00000065526	6258.92	6831.72	6845.69	7249.99	6596.5	8400.62	8037.11	9352.73	8868.53	4746.03
ENSG00000225526	0	0	0	0	0	0	0	0	0	0
ENSG00000225057	0	1	1	0	2.001	1	0	0	3	0
ENSG00000010256	1741.87	1476.97	1446.17	1559.56	1319.44	1267	1686.26	1966.61	1741.11	1220.03
ENSG00000162704	1690.94	1574	2146.23	2842.92	2129	3624.1	2900.75	4197.54	3249.82	2200
ENSG00000280059	0	0	0	0	0	0	0	0	0	0
ENSG00000235301	0	0	0	0	0	0	0	0	0	0
ENSG00000227232	383.701	465.685	391.467	441.607	378.511	528.765	333.654	372.624	370.129	276.812
ENSG00000285526	0	1.433	0	0	0	0	0	4.91	0	0
ENSG00000258233	0	0	0	0	0	0	0	0	0	0
ENSG00000143774	448	482.737	517.002	413.973	424	535.151	643.537	611.082	597.574	394
ENSG00000283586	0	0	0	0	0	0	0	0	0	0
ENSG00000225151	525.794	516.5	458.324	293.082	388.589	360.496	558.066	393.383	580.237	224.112
ENSG00000188340	0	0	0	0	0	0	0	0	0	0
ENSG00000260171	0	0	0	0	0	0	0	0	0	0
ENSG00000165269	0	1	1	1	2	3	2	7	2	3
ENSG00000256496	0	0	0	0	0	0	0	0	0	0
ENSG00000249686	0	0	0	0	0	0	0	0	0	0
ENSG00000258729	0	2	0	0	0	1	0	1	0	0
ENSG00000170627	483.868	421.564	1166.91	1661.77	1340.9	1340.63	1451.34	2203.87	1756.23	1263.42
ENSG00000185499	19.001	31	101.001	48	48	59.999	118.012	54.001	103.999	33
ENSG00000256747	3	1	0	2	1	0	0	0	1	1
ENSG00000220868	5	6	3	4	1	9	10	2	7	2
ENSG00000207361	0	0	0	0	0	0	0	0	0	0
ENSG00000090661	218.001	243.251	275	310.349	278	217	283	303	331.166	219.001
ENSG00000286692	1	2	0	0	1	0	1	0	2	1
ENSG00000132024	870.999	1001.14	1241.59	969	854	921.895	1486.02	1427.42	1587	796.412
ENSG00000198854	0	0	0	0	0	0	0	0	0	0
ENSG00000237329	1	1	1	1	2	1	0	0	0	1
ENSG00000234667	0	0	0	0	0	0	0	0	0	0
ENSG00000230478	0	0	0	0	0	0	0	0	0	0
ENSG00000214319	0	0	0	0	0	0	0	0	0	0
ENSG00000260360	6	7	1	2	5	9	0	8	3	2
ENSG00000121903	188.498	153	187	346.336	170.001	360.238	287.999	373.327	229.034	213
ENSG00000225400	0	0	1	0	0	0	0	0	0	0
ENSG00000200139	0	0	0	0	0	0	0	0	0	0
ENSG00000202427	0	0	0	0	0	0	0	0	0	0
ENSG00000228596	0	0	0	0	0	0	0	0	0	0
ENSG00000169760	507.123	503.732	507.001	844.101	547	632	666	1128.59	717.023	643.114
ENSG00000224627	0	0	0	0	0	0	0	0	0	0
ENSG00000287986	0	0	0	0	0	0	0	0	0	0
ENSG00000248150	1	1	4	7	3	1	3	1	1	1
ENSG00000227426	0	0	0	0	0	0	0	0	0	0
ENSG00000197217	807.768	927.252	1474.62	1463.72	1466.59	2423	1648.1	1884.05	1813.02	965.979
ENSG00000216516	0	0	0	0	0	0	0	0	0	0
ENSG00000201820	0	0	0	0	0	0	0	0	0	0
ENSG00000127324	0	0	0	1	0	0	0	2	1	3
ENSG00000261997	35.244	52.342	34.383	51	24	27	33	75	24.083	46
ENSG00000083896	1113.23	1250.52	1051.25	1633.55	1190.21	1747.69	1513.25	2437.05	1554.21	1290.63
ENSG00000204501	0	0	0	0	0	0	0	0	0	0
ENSG00000240441	4	4	2	5	3	3	6	4	4	2
ENSG00000142867	546.68	478	534.059	772.001	553.253	928.005	819.006	1143.08	900	590
ENSG00000180096	23	25	1	9	3	4	13	33	26	20
ENSG00000214843	0	0	0	0	0	0	0	0	0	0
ENSG00000115839	614.476	640.681	1011.67	1327.84	1137.16	1944.81	1332.43	2039.98	1460.04	1124.71
ENSG00000256229	25	33	5	1	0	3	1	6	5	1
ENSG00000221420	3275.91	3345.72	3372.67	5559.96	6081.31	7916.68	5594.46	13337.9	5675.14	6388.99
ENSG00000225920	0	0	1	2	1	1	1	0	0	0
ENSG00000117151	380.601	335.275	692.894	982.868	725.758	1450.34	749.668	1427.67	838.071	747.196
ENSG00000264000	0	0	0	0	0	0	0	0	0	0
ENSG00000229201	8	6	3	12	5	6	2	12	5	10
ENSG00000201048	0	0	0	0	0	0	0	0	0	0
ENSG00000162073	756.001	700.656	446	485.167	416	335.682	634.001	623.002	616.113	402.382
ENSG00000272023	0	0	0	0	0	0	0	0	0	0
ENSG00000116455	848.871	891.443	690.278	857.428	727.467	816.469	911.018	1303.8	963.389	715.516
ENSG00000227331	25	57	28	47	16	15	27	52	17	31
ENSG00000232969	0	0	0	0	0	0	0	0	0	0
ENSG00000180458	0	2	0	0	0	0	0	0	0	0
ENSG00000261150	2	3	1	0	6	3	1	0	2	0
ENSG00000283303	0	0	0	0	0	0	0	0	0	0
ENSG00000284558	0	0	0	0	0	0	0	0	0	0
ENSG00000199906	0	0	0	0	0	0	0	0	0	0
ENSG00000271237	0	0	0	0	0	0	0	0	0	0
ENSG00000174227	422.091	468.459	553.999	584.982	479.185	774.001	638.999	846.201	649.003	506.066
ENSG00000188817	0	0	0	0	0	0	0	0	0	0
ENSG00000189280	0	0	0	0	0	0	0	0	0	0
ENSG00000259259	0	0	0	0	0	0	0	0	0	0
ENSG00000120278	613.124	617.998	234.073	112.001	162	177.039	396.483	215	479	104
ENSG00000264720	0	0	0	0	0	0	0	0	0	0
ENSG00000277455	0	0	0	0	0	0	0	0	0	0
ENSG00000279946	0	0	0	1	2	0	1	0	0	0
ENSG00000279774	0	1	0	2	0	0	2	4	0	0
ENSG00000228384	0	0	0	0	0	0	2	0	0	0
ENSG00000214825	0	0	0	0	0	0	0	0	0	0
ENSG00000234273	0	0	0	0	0	0	0	0	0	0
ENSG00000238410	0	0	0	0	0	0	0	0	0	0
ENSG00000170837	0	0	0	0	0	3	0	0	0	0
ENSG00000118733	0	0	0	0	0	0	0	0	0	0
ENSG00000253281	0	0	0	0	0	0	0	0	0	0
ENSG00000279838	495.008	490	138	248	125	113	234	316	234.29	165
ENSG00000236841	4	4	0	1	3	1	0	0	0	0
ENSG00000162885	678.998	698.979	546.189	844.999	606	699.316	743.001	1144	743.318	582.648
ENSG00000224260	0	0	2	12	0	6	14	19	6	14
ENSG00000235368	0	0	0	0	0	0	0	0	0	0
ENSG00000284624	3	3	2	4	3	15	4	11	11.359	3.106
ENSG00000233008	1	0	2	0	1	3	1	4	3	0
ENSG00000162992	0	0	0	0	0	0	0	0	0	0
ENSG00000253731	27	30.074	28	26.138	18	20	59.457	56.974	63.413	22.476
ENSG00000162600	363	423.056	356.875	609.086	381.001	397.999	523	891.739	572.283	493
ENSG00000241014	15.85	25.777	0	16.308	12.462	7.865	26.499	13.56	14.448	21.61
ENSG00000227004	0	0	0	0	0	0	0	0	0	0
ENSG00000256968	0	0	0	0	0	0	0	0	0	0
ENSG00000049449	2504.12	2465.64	2157.41	2241.93	2113.28	2941.04	2528.76	3857.33	2690.61	2186.34
ENSG00000263637	0	0	0	0	0	1	0	0	0	0
ENSG00000279968	28	39	608.882	999.386	660.205	532.333	697.493	1214.13	748.409	644.18
ENSG00000201558	16.232	12.426	0	13.536	3.443	5.837	3.79	14.597	5.396	6.598
ENSG00000225344	0	0	0	0	0	0	0	0	0	0
ENSG00000197056	909.322	931.257	742.082	1309.77	844.215	1107.95	1085	1997.13	1333.13	973.162
ENSG00000114248	0	0	3	0	0	0	0	0	0	0
ENSG00000187010	7.612	0	0	3	0	1	0	4	3.001	5
ENSG00000232939	0	0	0	0	0	0	0	0	0	0
ENSG00000288090	0	0	0	0	0	0	0	0	0	0
ENSG00000199508	0	0	0	0	0	0	0	0	0	0
ENSG00000230881	0	0	0	0	0	0	0	0	0	0
ENSG00000182156	0	0	1	0	0	0	0	0	0	0
ENSG00000251323	183.001	203	27	80	37.001	28	60	124	52	65
ENSG00000224618	0	0	0	0	0	0	0	0	0	0
ENSG00000104356	619.313	653.267	883.101	921.379	897.319	1383.91	1113.07	1483.01	1254.54	846.996
ENSG00000198626	2	2	0	5	0	0	2	7	0	3
ENSG00000238032	0	0	0	0	0	0	0	0	0	0
ENSG00000227456	8	30	24	41	18	40	20.001	66	29.007	19
ENSG00000201868	0	0	0	0	0	0	0	0	0	0
ENSG00000106546	1120	1135.21	2023.99	1989.97	2218.68	4161.53	2483.95	2652.97	2676.35	1435.18
ENSG00000248912	0	0	0	0	0	0	0	0	0	0
ENSG00000200101	0	0	0	0	0	0	0	0	0	0
ENSG00000067182	284.16	321.999	885.971	636.903	793.999	1123.22	926.972	808	1055.36	439
ENSG00000130294	42	41	4	4	4	5	9	4	8	1
ENSG00000250362	0	0	2	1	3	2	1	2	1	0
ENSG00000283342	0	1	1	0	0	0	0	0	0	0
ENSG00000232335	0	0	0	0	0	0	0	1	0	0
ENSG00000250504	0	0	0	0	0	0	0	0	0	0
ENSG00000257300	0	0	0	0	0	0	0	0	0	0
ENSG00000148943	931.154	947.043	1231.49	1871.75	1354.86	2397.18	1868	2811.25	1881.22	1594.86
ENSG00000145029	71.389	93.044	75.671	89.693	66.033	79.453	81.505	131.434	102.333	66.155
ENSG00000187513	0	0	0	0	0	0	2	0	0	0
ENSG00000092847	3226.8	3163	3038.52	3497.6	3020.68	3662.31	4331.81	5321.26	4759.41	2590.73
ENSG00000184530	0	0	0	4	1	0	2	1	0	0
ENSG00000286899	0	2	0	0	2	0	0	0	1	0
ENSG00000235492	0	0	0	0	0	0	0	0	0	0
ENSG00000230584	0	0	0	0	1	0	0	1	0	1
ENSG00000180042	0	0	0	0	0	0	0	0	0	0
ENSG00000241506	0	0	0	38.338	0	37.997	40.661	35.986	63.459	16.459
ENSG00000267742	1.031	2.069	0	5.168	0	1.027	0	3.112	4.189	2.08
ENSG00000173011	314.042	285	398.351	443.247	362.001	578	447.364	604.294	426.192	280
ENSG00000235121	1	1	1	8	2	8	8	6	6	1
ENSG00000119801	489.275	515.002	960.843	1399.95	1312.41	2493.67	1119.03	1643.79	1319.82	1006.13
ENSG00000231081	0	2	5	2	0	1	4	0	1	1
ENSG00000284622	0	0	0	0	0	0	0	0	0	0
ENSG00000075702	307	357.967	359.009	228.813	310.999	302.787	343.887	267.935	389.238	149.153
ENSG00000253445	0	0	0	0	0	0	0	0	0	0
ENSG00000188735	505.001	517.972	604.001	509.009	521	408.894	785.001	706.999	746.414	396.001
ENSG00000271943	0	0	5.038	1.004	1.007	0	1.004	3.018	2.012	0
ENSG00000233159	0	0	0	0	0	0	0	0	0	0
ENSG00000204687	0	0	0	0	0	0	0	1	0	0
ENSG00000118976	1.001	0	2.019	0	1.01	0	0	0	0	0
ENSG00000248647	0	0	0	0	0	0	0	0	0	0
ENSG00000234663	1	2	4	1	3	0	5	3	1	0
ENSG00000124181	3543.69	3826.47	2757.54	3099.35	2517.45	2980	3430.74	4528.77	3647.87	2284.37
ENSG00000232824	1	0	0	0	0	0	0	0	0	0
ENSG00000280384	11	27	15	39	7	20	20	23	20	18
ENSG00000273261	7	8	3	6	5	2	6	10	3	3
ENSG00000211684	0	0	0	0	0	0	0	0	0	0
ENSG00000273727	1	0	0	0	0	0	0	0	0	0
ENSG00000259990	0	0	0	0	0	0	0	0	0	0
ENSG00000229780	0	0	0	0	0	0	0	0	1	0
ENSG00000230683	0	0	0	0	0	0	0	0	0	0
ENSG00000183682	0	0	3	7	0	2	3	2	0.992	0
ENSG00000283886	5.526	5.005	0	3.59	0	0	1.921	0	0	0
ENSG00000138376	575.527	560	289.001	384.001	351.012	363	420	549	493.763	298
ENSG00000232862	0	0	0	0	2	0	1	0	2	0
ENSG00000239256	0	0	0	0	1	2	4	2	0	0
ENSG00000258451	0	0	3	1	0	0	0	0	0	0
ENSG00000284709	1	1	0	4	4	3	0	2	4	0
ENSG00000229832	0	4	1	6	0	0	3	0	1	0
ENSG00000054116	605.359	548.041	934.069	1416.83	962.699	1471.59	1299.12	1901.04	1388.51	1045
ENSG00000223611	0	0	0	0	0	1	0	0	2	0
ENSG00000186369	0	0	0	0	0	0	1	0	0	1
ENSG00000177954	3128.64	1834.88	2484.78	3269.59	1618.6	3525.06	3508.54	5744.43	3568.93	3942.82
ENSG00000249087	43	50.001	35	65	43.058	69	38	83	38	44
ENSG00000229629	0	0	0	0	0	0	0	0	0	0
ENSG00000284376	2	0	0	0	0	0	0	0	0	0
ENSG00000285860	0	0	0	0	0	0	1	0	0	0
ENSG00000076067	508.13	583.692	409.804	474.871	339.354	488.755	1259.18	1151.46	1284.99	685.975
ENSG00000263004	13	14	9	18	8	11	11	15	12	6
ENSG00000239396	5	7	0	3	1	1	0	12	2	4
ENSG00000249514	0	0	0	0	0	0	0	0	0	0
ENSG00000136932	126.13	123	105.999	181	108	226.625	134.818	264	139	175.001
ENSG00000160767	920.417	1001	944.463	749.837	818.903	589.054	1067.64	1002.16	1081.87	662.96
ENSG00000214973	0	0	0	0	1.008	0	0	0	0	0
ENSG00000070061	858.992	828.013	711.001	896.664	822	976.567	803.739	1233.72	899.462	686.999
ENSG00000260444	0	0	0	0	0	0	0	0	0	0
ENSG00000242352	4.036	6.745	6.708	14.934	7.342	6.332	9.135	19.799	8.301	1.363
ENSG00000266305	0	0	0	0	0	0	0	0	0	0
ENSG00000207309	0	0	0	0	0	0	0	0	0	0
ENSG00000237601	0	0	0	0	0	0	0	0	0	0
ENSG00000269845	0	0	3	0	0	2	1.001	0	3.002	1
ENSG00000116885	42	34	75	59.001	70	129	85	49	74	37
ENSG00000265366	0	0	0	0	1	4	0	1.003	1	3
ENSG00000128791	261	265.684	399.001	531.555	527	888.099	595.554	786.002	659.883	416
ENSG00000213871	0	0	1	0	0	0	0	0	0	0
ENSG00000273841	676.009	690.591	824.225	1365.75	913.063	1375.83	1066.35	1868.66	1141.38	990.442
ENSG00000273442	21	12	9	48	10	20	16	47	12	18
ENSG00000168159	877.083	789.891	1114.89	922.025	941.999	1132.73	1176.39	1232	1067.38	663.428
ENSG00000273198	0	0	3	0	0	0	1	3	0	0
ENSG00000280276	9	13	7	5	1	15	9	15	6	8
ENSG00000230074	1	2	0	8	0	1	2	4.009	2	5
ENSG00000260937	0	0	0	0	0	0	0	0	0	0
ENSG00000226957	1	0	0	0	0	0	0	0	0	2
ENSG00000131370	316.131	283.254	483.696	611.293	477.001	557.529	727	853	761.999	475.001
ENSG00000183873	5	8	0	0	0	0	0	0	2	0
ENSG00000223245	0	0	0	0	0	0	0	0	0	0
ENSG00000232766	1	0	0	0	0	0	0	0	0	0
ENSG00000160439	326	328	216.057	277.028	224	220	287	394.961	294.081	222
ENSG00000171790	8	4	3	8	4	6	4	4	8	5
ENSG00000174567	0	0	0	3	0	0	0	2	0	0
ENSG00000287646	8	2	0	0	0	2	0	0	1	1
ENSG00000179141	2	4	0	4	0	0	0	2	2	1
ENSG00000266495	1	0	0	2	1	2	2	4	1	1
ENSG00000284705	0	0	0	0	0	0	0	0	0	0
ENSG00000233971	0	0	0	1	0	0	0	0	0	0
ENSG00000225563	0	0	0	0	0	0	0	0	0	0
ENSG00000271306	0	0	0	2	0	0	0	0	0	0
ENSG00000131236	5142.74	4991.61	6194.97	7525.74	5809.55	7847.66	7905.1	10775.5	8816.69	6574.66
ENSG00000229716	0	0	0	0	0	0	0	0	0	0
ENSG00000261371	0	0	0	0	1	0	0	0	1	2
ENSG00000240707	0	0	1	0	3	1	0	0	0	0
ENSG00000258172	1	2	1	0	0	0	0	1	0	0
ENSG00000259818	4	6	2	4	6	1	4	6	4	6
ENSG00000280310	0	2	0	1	0	1	4	0	1	0
ENSG00000207757	0	0	0	0	0	0	0	0	0	0
ENSG00000198598	137.999	174.246	57.002	75.999	33	59	94	122.001	100	62
ENSG00000248550	0	0	0	0	0	0	0	0	0	0
ENSG00000197980	0	0	0	0	0	0	1	0	0	0
ENSG00000168906	4606.17	4575.66	3615.53	5882.61	3629.8	6136.6	4853.22	8899.89	4891.13	5142.33
ENSG00000227638	3.001	0	1	0	0	0	0	0	1	0
ENSG00000223841	0	0	0	0	0	0	0	0	0	0
ENSG00000285684	0	0	0	2	0	1	0	0	0	0
ENSG00000272382	0	0	0	0	0	0	0	0	0	0
ENSG00000224831	0	10.041	0	0	0	0	9.224	0	0	0
ENSG00000116194	9	6	45	83	56	128.001	74	98	100.001	67
ENSG00000276656	0	0	0	0	0	0	0	0	0	0
ENSG00000264698	0	0	0	0	0	0	0	0	0	0
ENSG00000254645	35	36	2	4	3	4	9	17	9	6
ENSG00000259780	7	13	7	9	3	2	19	6	2	6
ENSG00000283724	0	0	0	0	0	0	0	0	0	0
ENSG00000249502	3	3	6	2	11	7	6	8	6	7
ENSG00000288017	0	0	0	0	0	0	0	0	0	0
ENSG00000229775	0	0	0	1.777	0	0	0	0	0	0
ENSG00000163877	316	308	282.007	485	374.006	532	441.306	731.078	497.001	426
ENSG00000251686	0	0	0	0	0	0	0	0	0	0
ENSG00000088876	378.233	433	608.239	1165.27	530	1188.76	678.999	1441.92	871.002	894.84
ENSG00000172538	0	0	0	0	0	0	0	0	0	0
ENSG00000287655	4	1.005	19	14	11.091	18	22	18	9	5
ENSG00000249073	0	0	0	0	0	0	0	0	0	0
ENSG00000271699	0	9.86	8.617	23.136	2.025	8.501	26.514	31.523	1.138	7.521
ENSG00000249446	0	0	0	0	0	0	0	0	0	0
ENSG00000258107	0	0	0	0	0	0	0	0	0	0
ENSG00000280154	0	0	0	0	0	0	0	0	0	0
ENSG00000185955	3	5.173	3	2.703	6	7	8	15	4	0
ENSG00000256007	2	2	0	0	0	3	0	0	6	0
ENSG00000124767	2945.07	2804.8	1964.48	2651.67	2204.03	2868.95	2864.19	4049.35	3132.24	2380.88
ENSG00000261082	0	0	0	0	0	0	0	0	0	0
ENSG00000116161	1933.49	2039.72	1902.87	2854.73	1921.7	2590.1	2422.1	4566.71	2852.92	2364.62
ENSG00000238282	0	0	0	0	0	0	0	0	0	0
ENSG00000278399	2	0	1	3	0	2	0	1	1	0
ENSG00000197147	1255.47	1288	575.035	779	642.999	681.189	949.306	1285.85	958	677.145
ENSG00000234388	0	0	0	0	0	0	0	0	0	0
ENSG00000225783	101.212	120.003	85.333	142.148	68.485	131.555	84.009	130.931	84.166	67.014
ENSG00000075388	0	0	0	0	0	0	0	0	0	0
ENSG00000237016	0	0	0	0	0	0	0	0	0	0
ENSG00000151320	115	96.004	186.001	219.001	171.008	318.006	256.001	354	269.059	196
ENSG00000226744	0	0	0	0	0	0	0	0	0	0
ENSG00000229416	0	0	0	0	0	0	0	0	0	0
ENSG00000214141	0	0	0	0	0	0	0	0	0	0
ENSG00000265713	38	47	39	32	17	21	63	50	20	18
ENSG00000265924	0	0	0	0	0	0	0	0	0	0
ENSG00000248923	4	2	7	2	3	4	7.001	4	5	1
ENSG00000206573	591.662	702.755	507.541	862.702	567.074	940.017	639.245	1039.24	649.124	481.463
ENSG00000250560	0	0	0	0	0	0	0	0	0	0
ENSG00000085831	770.061	662	561	1255.92	570	827	939	2037.62	983.601	1202.89
ENSG00000196950	1360.38	1358.01	818.983	1378.1	952.27	912.001	1209.62	2195.54	1382.79	1204.21
ENSG00000287323	0	0	0	0	0	0	0	0	0	0
ENSG00000265123	5	1	0	3	2	14	2	2	1	0
ENSG00000287940	0	0	0	0	0	0	0	0	0	0
ENSG00000283239	0	64.421	44.735	0	33.205	14.895	286.66	13.866	0	17.859
ENSG00000258204	0	0	0	0	0	0	0	0	0	0
ENSG00000278281	0	0	0	0	0	0	0	0	0	0
ENSG00000159658	1860.29	1882.55	2827.64	3045.51	2877.54	3800.53	3173.48	4448.53	3506.76	2320.65
ENSG00000189002	0	0	0	0	0	0	0	0	0	0
ENSG00000281710	0	0	0	0	0	0	0	0	0	0
ENSG00000266466	0	0	0	0	0	0	0	0	0	0
ENSG00000185668	1014.9	1057	134	206	140	59	183	307	224	174.082
ENSG00000202059	0	0	0	0	0	0	0	0	0	0
ENSG00000275363	0	0	0	0	0	0	0	1	0	0
ENSG00000177181	211	218.001	15	27	22	13	22	57	21	38
ENSG00000241067	0	0	0	0	0	0	0	0	0	0
ENSG00000169006	0	0	0	0	0	0	0	0	0	0
ENSG00000229043	130	155	114.229	186.207	137	211	150.977	217	197.001	121
ENSG00000270575	0	0	0	0	0	0	0	0	0	0
ENSG00000176547	0	0	0	0	0	0	0	0	0	0
ENSG00000286651	0	0	0	0	0	0	0	0	0	0
ENSG00000107807	0	0	0	0	0	1	0	0	0	0
ENSG00000202537	0	0	0	0	0	0	0	0	0	0
ENSG00000219776	0	0	0	0	0	0	0	0	0	0
ENSG00000243016	0	0	0	0	0	0	2	0	0	0
ENSG00000284071	0	0	0	0	0	0	0	0	0	0
ENSG00000257016	0	0	0	0	0	0	0	0	0	0
ENSG00000229027	0	0	0	0	0	0	0	0	0	0
ENSG00000275733	0	0	0	0	0	0	0	0	0	0
ENSG00000144659	221	213.001	315	382.999	265	536.753	364.001	454.996	315	245.121
ENSG00000206611	0	0	0	0	0	0	0	0	0	0
ENSG00000224308	0	0	0	1	0	0	1	0	1	0
ENSG00000164399	0	0	0	0	0	0	0	0	0	0
ENSG00000284666	0	0	0	0	0	0	0	0	0	0
ENSG00000178171	0	0	0	0	3	0	0	0	0	0
ENSG00000188064	1	1	0	1	0	1	0	2	2	3
ENSG00000204323	0	0	3	1	1	2	1	1	1	0
ENSG00000276925	0	0	0	0	0	0	0	0	0	0
ENSG00000228968	0	0	0	0	0	0	0	0	0	0
ENSG00000204177	150.69	217.225	182.276	253.735	139.429	230.695	265.898	352.502	185.946	158.127
ENSG00000242968	0	0	0	0	0	0	0	0	0	0
ENSG00000233285	0	0	0	0	0	0	0	0	0	0
ENSG00000229621	8	5	4	8	4	2	9	37	10	18
ENSG00000229322	0	0	0	0	0	0	0	0	0	0
ENSG00000155959	666.348	670	716	1020	755.367	1310.69	979.793	1598.7	1225.98	995
ENSG00000132122	414.632	375	369.919	451.336	417.001	433.886	535	631	548.155	336.999
ENSG00000108556	4	1	1	2	4	1	9	4	6	1
ENSG00000257859	0	0	0	0	0	0	0	0	0	0
ENSG00000167077	3	4	10	3	2	10	12	8	9	4
ENSG00000171365	853	946.514	791.3	1217.01	865.999	902.042	1016.03	1609.49	1206	926.052
ENSG00000083123	243.001	266.999	165.892	263.299	176	204.999	212	300	232.001	153.996
ENSG00000265252	0	0	0	0	0	0	0	0	0	0
ENSG00000163257	1216.14	1089.32	1030.06	1639.48	1095.18	1625.18	1165.35	2329.86	1358.26	1174.39
ENSG00000261701	0	0	0	0	0	0	0	0	0	0
ENSG00000213842	13	35	12	19	13	9	21	20	22	7
ENSG00000230960	0	0	0	0	0	0	0	0	0	0
ENSG00000267575	228	195.001	155	295.001	148.002	298.01	214	390.001	189	243.001
ENSG00000229816	83.26	72.455	121.158	140.068	104.051	148.472	120.45	158.158	134.702	66.365
ENSG00000202345	0	0	0	0	0	0	0	0	0	0
ENSG00000152133	481	504.088	714	1068.28	745.152	1517.16	1148.31	1820.39	1391.35	995.001
ENSG00000278818	10	7	2	6	4	9	3	7	10	0
ENSG00000285736	0	2	0	2	0	2	1	4	2	0
ENSG00000286718	0	0	0	0	0	1	0	0	0	0
ENSG00000225676	1	0	1	1	0	4	0	0	3	2
ENSG00000107859	2	0	0	0	3	0	2	0	2	0
ENSG00000094914	811.999	861.963	955.012	1047.24	811.308	1028.73	1194.32	1499	1176.23	913.669
ENSG00000263672	3	0	1	0	1	0	1	0	0	0
ENSG00000227432	0	0	0	0	0	0	0	0	0	0
ENSG00000202386	0	0	0	0	0	0	0	0	0	0
ENSG00000270956	11	10	7	18	9	13	8	13	7	26
ENSG00000270133	0	0	1	1	0	2	0	1	1	2
ENSG00000135596	4046	4750.67	1814.47	2038.8	1373	1947.34	2297.3	2712.45	2356.19	1576
ENSG00000200839	0	0	0	0	0	0	0	0	0	0
ENSG00000228814	0	0	0	0	0	0	0	0	0	0
ENSG00000135924	474.029	476.993	668.262	517.001	614.999	960.273	729.423	605.992	742.246	340.999
ENSG00000260930	0	0	0	0	0	0	0	0	0	0
ENSG00000257737	0	0	0	0	0	0	0	0	0	0
ENSG00000221102	0	1	1	0	2	0	1	3	0	2
ENSG00000229399	0	0	0	0	0	0	0	0	0	0
ENSG00000272288	28	35	16.001	49	44	40	45	75	31	39
ENSG00000145248	1	0	0	1	1	0	3	1	0	0
ENSG00000267296	6	2	1	0	0	0	0	0	0	0
ENSG00000285775	0	0	0	0	0	0	0	0	0	0
ENSG00000231900	0	0	0	0	0	0	0	0	0	0
ENSG00000199914	0	0	0	0	0	0	0	0	0	0
